customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3227,Tammy Fox,munozjerry@example.net,CD,2023-09-16,Standard,3801.87
3228,Wayne Mendez,lopezcrystal@example.com,BN,2024-03-31,Premium,357.36
3229,Danny Simmons,ebell@example.net,KH,2020-01-10,Standard,2053.85
3230,Timothy Sanders,jenningsbarry@example.org,SN,2023-05-04,Standard,2433.7
3231,Elizabeth Buchanan,marcfoster@example.com,JO,2023-08-13,Basic,1244.94
3232,Dylan Meyer,jgreene@example.com,ZW,2020-02-16,Basic,3557.48
3233,Leslie Hicks,mcdonaldrachael@example.org,NA,2023-10-25,Standard,1386.86
3234,Anthony Mcclain,esmith@example.com,RU,2024-11-05,Basic,4364.36
3235,Courtney Castillo,caitlin30@example.com,SM,2025-09-11,Premium,1515.08
3236,Angela Rodriguez,ccollier@example.com,VE,2020-08-14,Standard,1971.82
3237,Debra Carter,matthew96@example.com,IT,2020-02-21,Standard,4812.64
3238,Matthew Turner,vmercer@example.com,DK,2021-05-13,Basic,4783.77
3239,Mrs. Meghan Cardenas,michaelmeadows@example.org,KR,2021-05-16,Premium,4596.79
3240,Lauren Cruz,nwhitney@example.net,MV,2023-09-14,Basic,1833.76
3241,Lisa Holland,dyoung@example.org,TN,2024-04-21,Standard,3091.38
3242,Melissa Moore,jrobbins@example.org,AE,2025-03-19,Basic,4305.94
3243,Sarah Bennett,tara39@example.org,QA,2024-11-13,Standard,1424.6
3244,Jesse Davis,rittersusan@example.com,TR,2023-12-14,Premium,1351.19
3245,Phillip Lowery,calexander@example.com,AF,2021-03-15,Basic,2016.65
3246,Ashley Salas,steven21@example.net,CM,2022-03-11,Basic,3770.55
3247,James Cain,sarahwatson@example.com,MX,2022-05-01,Basic,3392.26
3248,Kevin Benson,ssmith@example.net,YE,2021-10-24,Premium,2647.77
3249,Aaron Sawyer,johnanderson@example.net,BZ,2023-11-16,Basic,3482.36
3250,Mrs. Nicole Hanna,marco90@example.com,AR,2024-05-05,Premium,1635.02
3251,William Smith,bowerslaura@example.org,TL,2023-09-22,Premium,3396.73
3252,Robert Coleman,ljones@example.com,FI,2024-08-15,Premium,158.61
3253,Tracy Burgess,taylorchristopher@example.org,AD,2023-05-16,Premium,2673.79
3254,Kayla Rios,alyssaturner@example.com,TO,2020-04-12,Basic,2285.12
3255,Melissa Preston,mwoods@example.net,GM,2023-09-30,Premium,3653.73
3256,Dennis Martinez,pfry@example.net,NG,2020-06-10,Standard,1046.09
3257,Tracy Hardy,obriendavid@example.org,SM,2025-02-18,Premium,3135.05
3258,Alisha Lewis,foxtracey@example.com,CM,2023-04-13,Premium,4698.68
3259,Mark Proctor,mariamoore@example.com,IN,2022-11-19,Basic,4480.44
3260,Jessica Allen,logangarrett@example.net,BI,2024-08-02,Premium,4757.4
3261,Donald Copeland,jeremiahray@example.org,LC,2022-06-25,Basic,696.77
3262,Christopher Cooper,nicolereid@example.com,PH,2023-06-06,Premium,523.29
3263,Stephen Allen,cassidy99@example.com,DM,2025-06-20,Basic,736.55
3264,Terry Perry,jonathan84@example.org,AE,2025-08-13,Basic,3842.9
3265,Monica Graham,wigginsnicole@example.org,KR,2023-10-11,Basic,2873.74
3266,Anthony Scott,,LT,2024-09-11,Premium,4490.41
3267,Michael Harrington,wiserenee@example.net,DM,2021-11-26,Basic,1002.89
3268,Tanya Williams,barbara20@example.net,ZA,2024-09-04,Standard,2388.08
3269,David Jackson,uwhite@example.com,MY,2021-08-06,Premium,3230.02
3270,Connor Hicks,nicholsadam@example.net,LB,2024-05-07,Standard,3869.86
3271,Laura Burns,jennifercordova@example.net,FJ,2022-01-25,Basic,4526.62
3272,John Riley,carlos24@example.net,PG,2023-08-11,Standard,1360.95
3273,Austin Leonard,drichmond@example.org,GM,2021-08-13,Premium,1458.71
3274,Tyrone Long,groy@example.org,DK,2024-04-05,Premium,1975.72
3275,Monica Martin,anthonysmith@example.org,ML,2022-03-10,Standard,4980.2
3276,Patrick Romero,belindamartin@example.com,DZ,2022-05-21,Standard,4782.47
3277,Courtney Stout,laurenwilliams@example.com,KZ,2023-05-08,Standard,971.85
3278,Angela Fields,not-an-email,ST,2024-04-18,Premium,2509.44
3279,John Smith,jkirk@example.com,CU,2022-02-03,Premium,3090.48
3280,Michael Kim,tracywolfe@example.org,ZM,2023-04-08,Premium,3262.87
3281,Mario Cross,martin00@example.com,BR,2022-05-16,Premium,804.98
3282,Eric Medina,jennifer26@example.org,GE,2020-03-11,Standard,1170.09
3283,Jason Ferrell,davidmorris@example.org,CH,2024-02-20,Basic,620.62
3284,Michael Lee,felicia43@example.com,LS,2023-12-04,Standard,3605.46
3285,Veronica Saunders,melissacastro@example.net,CG,2024-11-02,Premium,270.82
3286,Connie Henderson,jsalazar@example.com,ZA,2025-03-23,Premium,2899.59
3287,Daniel Smith,joshua41@example.org,MW,2024-01-21,Standard,3908.46
3288,Kevin Smith,kelly58@example.org,BZ,2020-08-06,Premium,4492.91
3289,Katherine Evans,kgreer@example.net,AD,2021-12-22,Premium,3299.04
3290,Bryan Smith,penatamara@example.com,VE,2023-07-08,Premium,4671.18
3291,Annette Higgins,davidcopeland@example.net,LS,2023-06-09,Basic,2013.37
3292,Melissa Anderson,nguyenmary@example.org,PH,2022-03-27,Premium,3530.27
3293,Cynthia Morse,blevinsmelissa@example.com,SB,2023-11-20,Standard,2915.74
3294,Gerald Berg,caitlinwilliams@example.org,BT,2025-12-20,Basic,3567.27
3295,Christopher Nguyen,ddavenport@example.com,MA,2020-09-10,Standard,2442.88
3296,Jennifer Walker,lhill@example.org,GW,2023-04-05,Standard,4235.84
3297,Heather Barrera,mannbrittany@example.org,ST,2020-02-13,Premium,2746.63
3298,Sarah Collins,gregoryfrey@example.org,MN,2022-08-04,Premium,1983.68
3299,Michael Phillips,caitlyn20@example.com,LK,2025-09-28,Basic,4108.09
3300,Jessica Wallace,rodriguezjacob@example.com,UA,2024-10-04,Standard,693.9
3301,Michael Blake,jjenkins@example.com,ID,2024-10-13,Basic,4681.71
3302,Ashley Osborn,dunntiffany@example.com,SM,2021-12-13,Standard,1733.85
3303,Amanda Avila,donna22@example.org,GA,2023-06-03,Standard,2063.01
3304,Linda Bennett,sextonjames@example.com,NR,2021-03-17,Basic,4985.38
3305,Michael Reid,,IT,2024-01-31,Basic,544.27
3306,Bruce Wright,mray@example.org,PT,2022-05-05,Basic,4281.38
3307,Erin Long,gainesmelissa@example.org,GH,2020-08-18,Standard,494.24
3308,Mr. Joseph Gomez,williamgross@example.net,VE,2023-02-15,Standard,3826.22
3309,Ashley Mejia,kimberly97@example.com,MC,2023-01-27,Standard,3274.18
3310,Stephanie Smith,ruiztyler@example.com,VE,2021-06-15,Premium,2816.93
3311,Rachel Luna,kimberly57@example.net,BA,2023-06-30,Standard,3337.6
3312,Emily Rodriguez,hayesbonnie@example.org,CH,2023-12-15,Standard,3509.82
3313,Ray Cooper,kennethhayes@example.com,TN,2022-07-22,Premium,3190.02
3314,Timothy Gross,matthewpearson@example.net,GE,2020-08-27,Standard,2483.87
3315,Tina Walsh,murraycatherine@example.net,NP,2025-07-10,Basic,2246.12
3316,Joanna Avila,qrivera@example.net,BN,2022-03-08,Premium,785.72
3317,Whitney Robinson,erica73@example.org,PA,2022-04-09,Premium,224.29
3318,Michael Owens,rdavis@example.net,FI,2023-11-29,Basic,1268.58
3319,Mark Vasquez,paulmoore@example.org,FJ,2021-11-24,Standard,408.66
3320,Diane Young,rileymatthews@example.com,CO,2024-04-16,Basic,3252.7
3321,Ralph Luna,christopherkey@example.org,KZ,2025-09-21,Standard,2716.31
3322,Christopher Young,lisa49@example.com,DE,2024-10-21,Standard,4836.21
3323,Chelsea Schmitt,josephfreeman@example.com,NO,2021-07-29,Premium,281.51
3324,Andrew Sanchez,lee57@example.org,CZ,2024-10-01,Premium,1754.82
3325,John Jones,qmccann@example.com,TM,2020-03-21,Basic,309.79
3326,James Miranda,arnoldjohn@example.net,UG,2021-08-23,Premium,1137.22
3327,Karen Oconnor,cameronmark@example.com,LK,2020-07-23,Basic,3369.85
3328,Caroline Hernandez,dianachen@example.com,MV,2022-06-06,Standard,4706.44
3329,Michael Wright,zuniganathan@example.com,LV,2021-10-10,Basic,829.87
3330,Wayne Lewis,roy77@example.com,SO,2023-06-26,Basic,1241.63
3331,Tammy Robinson,tonyhodge@example.org,TR,2023-08-20,Premium,280.7
3332,Michael Jenkins,stoneheather@example.org,MZ,2024-05-03,Premium,2495.58
3333,Victoria Conley,kwu@example.org,ER,2023-05-24,Premium,2408.98
3334,Antonio Wallace,erica61@example.com,UZ,2025-09-05,Basic,324.43
3335,Sydney Johnson,blancharderika@example.org,AZ,2020-03-22,Basic,3279.05
3336,Christine Parker,bryantcarol@example.org,CI,2020-05-02,Premium,944.02
3337,Kristen Lee,karimeyers@example.net,LK,2022-04-17,Premium,4532.85
3338,Natalie Moore,nlogan@example.org,CG,2023-10-23,Premium,2335.3
3339,Alexander Miller,samanthawilliams@example.org,TJ,2020-01-06,Premium,4193.23
3340,David Ford,hunter05@example.com,VN,2020-10-02,Premium,4107.22
3341,Joshua Small DDS,bryanlee@example.org,MD,2023-05-11,Premium,659.48
3342,Nicole Johnson,pollardgary@example.net,TG,2023-12-17,Basic,4015.96
3343,Jason Barnes,derrick47@example.com,AL,2020-04-26,Premium,409.24
3344,Michael Smith,qmercado@example.com,DE,2025-01-24,Premium,2188.44
3345,Robert Cooper,steven78@example.com,MD,2024-03-02,Basic,3424.15
3346,Terrance Green MD,robert77@example.com,BF,2021-07-03,Standard,691.93
3347,Taylor Palmer,jashley@example.net,KP,2025-12-17,Basic,2922.24
3348,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,patriciamcdaniel@example.org,KN,2020-12-05,Premium,1675.79
3349,Bryan Johnson,james71@example.net,SI,2023-11-11,Premium,3844.72
3350,James Love,nortoncharles@example.net,MZ,2025-08-24,Basic,949.89
3351,Dr. Laura Richardson MD,maguilar@example.org,EC,2022-04-08,Premium,691.65
3352,Brandi Cohen MD,emily41@example.com,AM,2024-07-25,Premium,3812.0
3353,Vanessa Hawkins,angela87@example.org,ME,2020-07-04,Premium,3511.85
3354,Jose Ramsey,gtucker@example.com,DO,2020-09-16,Basic,908.53
3355,Brian Rush,dwilcox@example.com,GR,2020-03-27,Premium,4635.81
3356,Lauren Dennis,jchavez@example.net,KE,2021-05-07,Premium,753.52
3357,Erin Jones,houseashley@example.org,BF,2022-06-22,Basic,3100.96
3358,Brian Peters,anthony20@example.com,BE,2024-01-21,Premium,176.59
3359,Krystal Martin,jacquelinewilliamson@example.org,BR,2020-11-21,Standard,495.54
3360,Lisa Blackwell,rebecca97@example.com,KH,2020-01-27,Premium,979.12
3361,Mary Giles,mirandahenderson@example.net,AE,2022-10-06,Premium,3563.03
3362,Dawn Wolf,edward94@example.net,CF,2025-12-04,Basic,4445.88
3363,Jared Rodriguez,scottwilliams@example.net,MM,2020-12-29,Standard,3498.17
3364,Chelsea Ellis,mirandaclarke@example.com,SZ,2020-07-22,Standard,3492.56
3365,Lisa Gray,paulrachel@example.org,SM,2023-06-10,Premium,801.13
3366,Brandon Flynn MD,marshabigail@example.net,RS,2021-12-02,Standard,2663.13
3367,Denise Chapman,robertsonjason@example.com,SC,2022-05-06,Standard,1272.34
3368,Andrew Kelly,joseph09@example.net,TR,2022-05-28,Premium,3091.64
3369,David Hubbard,dustin79@example.org,BY,2023-05-07,Premium,3021.73
3370,Victor Bartlett,lauren18@example.com,NG,2025-05-28,Basic,2549.45
3371,Lisa Barnett,candace21@example.org,MK,2024-01-24,Premium,3173.24
3372,Jonathan Clark,mcummings@example.net,IS,2024-12-16,Standard,1804.48
3373,Alejandra Malone,dylangarrison@example.com,DE,2024-02-27,Premium,2832.78
3374,Kathleen Randolph,rogersmartin@example.net,DK,2022-01-28,Premium,675.79
3375,Stacey Washington,higginsdonald@example.org,PS,2024-12-07,Basic,4886.28
3376,Michael Lynch,sean60@example.com,EC,2024-10-28,Basic,1873.32
3377,Tina Olson,evelyn21@example.com,NR,2023-07-03,Basic,2586.95
3378,George Williams,maurice29@example.org,NO,2020-06-21,Standard,3874.62
3379,Jessica Calhoun,ilawrence@example.net,PL,2022-09-04,Basic,1119.73
3380,Donald Hunt,eblake@example.org,IT,2025-08-23,Premium,1049.22
3381,Tammy Taylor,robertzamora@example.org,FM,2020-01-10,Premium,3457.69
3382,Catherine Chavez,travisbonnie@example.com,MT,2021-12-20,Standard,2537.82
3383,Alyssa Hernandez,mckenzie84@example.com,QA,2025-05-16,Premium,3383.7
3384,Richard Bailey,morsechad@example.com,NE,2023-08-16,Premium,364.74
3385,Michael Haynes,mindybrown@example.com,AT,2023-04-29,Standard,1496.82
3386,David Johnson,tammy16@example.org,CO,2023-12-10,Standard,1331.77
3387,Thomas Allen,lewisscott@example.net,EE,2024-03-28,Basic,4045.25
3388,Michelle Kerr,herreracynthia@example.org,JM,2024-11-06,Standard,312.26
3389,Heather Lopez,marshdaniel@example.net,BO,2021-10-15,Basic,357.04
3390,Katherine Boone,zryan@example.org,MY,2021-04-04,Basic,961.85
3391,Stephen Reed,william63@example.com,NR,2022-06-30,Premium,2476.8
3392,Angela Conrad,courtneypierce@example.net,EE,2021-12-15,Premium,447.21
3393,Christopher Bates,creynolds@example.com,VE,2022-01-11,Premium,3634.88
3394,Michelle Fox,gregory82@example.net,SN,2021-08-20,Basic,2940.83
3395,Andrew Moore,christianrobinson@example.net,DM,2025-12-09,Standard,1073.88
3396,Sharon Stevens,jasonmoore@example.org,GE,2024-11-19,Basic,4502.03
3397,Kelly Baird,kristinnoble@example.net,RO,2025-03-15,Premium,3916.98
3398,Tony Park,jacob28@example.com,SZ,2023-04-09,Standard,1216.13
3399,David Smith,ocole@example.com,OM,2022-04-09,Premium,3714.96
3400,Adrienne White,madisonadams@example.net,LY,2025-10-26,Premium,1940.11
3401,Veronica Fields,timothy56@example.org,FI,2024-11-16,Premium,460.3
3402,Robert Combs,xnewman@example.org,BG,2025-09-21,Basic,2473.6
3403,Joseph Thornton,not-an-email,GN,2021-07-12,Standard,810.21
3404,Beth Pierce,blivingston@example.com,KN,2024-06-21,Basic,2329.46
3405,Phillip Maddox,matthew46@example.net,UY,2020-12-23,Standard,1930.08
3406,Courtney Riley,dstafford@example.net,AZ,2024-05-10,Standard,3627.12
3407,John Grant,wardbrandy@example.net,JO,2021-10-04,Basic,1857.09
3408,Crystal Myers,norman04@example.com,SG,2022-05-25,Standard,1090.83
3409,Nichole Reynolds,jareddawson@example.net,BN,2024-01-10,Premium,257.26
3410,Joshua Rivera,chardin@example.org,AG,2025-10-14,Basic,392.29
3411,Christopher Byrd,shelby99@example.net,IT,2023-12-15,Premium,644.44
3412,Andres Gutierrez,jamie12@example.net,BE,2025-10-01,Standard,2347.04
3413,Laura Johnson,allensierra@example.com,BW,2021-05-08,Premium,3825.66
3414,Joshua Wright,ddunn@example.com,SY,2025-03-14,Premium,4443.4
3415,Joshua Smith,diazjeffery@example.com,IT,2024-08-25,Basic,868.26
3416,Jamie Smith,ghenry@example.com,BN,2025-01-09,Basic,4768.52
3417,Holly Reynolds,steven94@example.com,SA,2025-12-26,Premium,2932.8
3418,Kelly Cherry,vancemario@example.net,GY,2022-01-16,Basic,4289.52
3419,Justin Welch,gwilson@example.com,JO,2024-02-17,Premium,2117.31
3420,Lori Mcmahon,david52@example.org,PH,2025-05-20,Basic,2497.15
3421,Maria Mason,fosterlawrence@example.org,VA,2025-05-13,Premium,2998.75
3422,Edwin Velez,sphillips@example.com,CZ,2023-10-10,Standard,1467.94
3423,Richard Ortega,wmccoy@example.net,IN,2020-05-11,Basic,2197.74
3424,Nicholas Payne,stephanie35@example.net,GY,2022-10-11,Premium,1314.37
3425,Rachel Rojas,natalie40@example.net,ME,2021-01-12,Standard,2939.39
3426,Raymond Hall,johnstonchristopher@example.net,BT,2021-01-13,Basic,4736.64
3427,Heidi Rivas,michaelarmstrong@example.net,TN,2024-12-07,Basic,4501.43
3428,Timothy Mendoza,christopher32@example.com,KI,2020-05-13,Standard,4902.9
3429,Steven Miller,harriskevin@example.net,HT,2022-06-09,Premium,4957.24
3430,Holly Jones,carolynjennings@example.com,MD,2021-07-28,Basic,3866.17
3431,Joshua Miller,iallen@example.org,CI,2021-01-20,Premium,2185.92
3432,Lisa Andrade,waynemcknight@example.org,BW,2020-11-26,Standard,2448.42
3433,Kristina Martin,hawkinsdeanna@example.net,BJ,2021-09-27,Basic,4124.33
3434,Elizabeth Ward,darylarmstrong@example.net,TR,2023-06-21,Standard,2526.9
3435,Christian Lambert,manuelbrandt@example.net,MC,2025-03-18,Premium,2836.59
3436,Christian Hodges,tburns@example.net,MC,2021-03-29,Premium,3496.48
3437,Angela Garrison,hannahwinters@example.org,VN,2025-12-10,Standard,4754.68
3438,Pamela Roberts,lisa01@example.org,WS,2020-09-09,Premium,1856.19
3439,Phillip Andersen,stephanie49@example.com,NR,2021-03-27,Premium,3273.44
3440,David Stone DDS,brian77@example.com,GB,2020-03-01,Premium,178.06
3441,Scott Stevens,charlesbennett@example.net,GE,2024-03-21,Basic,1593.7
3442,Craig Jimenez,davisteresa@example.net,CH,2020-09-14,Basic,2350.49
3443,Randy Vaughn,bbray@example.org,PS,2025-11-09,Basic,3761.7
3444,Shannon Harris,dross@example.org,AL,2025-02-20,Premium,4884.46
3445,Jennifer Harper,msanders@example.org,VC,2022-01-26,Standard,3881.99
3446,Colleen Murray,snyderjudy@example.com,SK,2020-10-27,Basic,2086.27
3447,Lauren Delacruz,hillbrandon@example.com,FJ,2024-11-28,Standard,3171.37
3448,Daniel Johnson,imorgan@example.com,KE,2021-06-30,Basic,3203.67
3449,Melissa Arnold,johnrogers@example.net,AF,2021-09-17,Basic,446.42
3450,Charles Rosales MD,ginapierce@example.com,CH,2025-01-16,Basic,1731.24
3451,Seth Lewis,shannonstephanie@example.org,GH,2021-08-24,Premium,1553.29
3452,Carmen Potter,jsimpson@example.org,SY,2025-07-07,Standard,3520.47
3453,Shawn Randall,dustinallen@example.org,AU,2024-04-05,Basic,2757.93
3454,David Diaz,robert48@example.com,LK,2021-07-19,Premium,3959.69
3455,Annette Hall,andersonrichard@example.org,PK,2022-11-16,Premium,3140.23
3456,Laura Castillo,martinezmichael@example.com,AF,2021-12-30,Standard,3705.23
3457,Ricardo King,woodgregory@example.org,MA,2023-01-28,Premium,2622.21
3458,James Jones,hryan@example.org,KP,2021-11-13,Basic,1883.55
3459,Craig Brooks,blackgarrett@example.net,AE,2022-04-27,Premium,643.74
3460,Gerald Mccoy,qmata@example.org,SZ,2020-02-18,Standard,2380.23
3461,Jamie Mullins,vincentdavis@example.com,AR,2022-05-22,Premium,1891.3
3462,Megan Welch,juan59@example.com,GQ,2021-03-10,Premium,3276.05
3463,Adam Riddle,davisstephanie@example.net,CU,2022-06-17,Basic,428.33
3464,Tina Schmitt,emarsh@example.com,LA,2020-11-29,Basic,3890.52
3465,Scott Church,zmanning@example.org,MW,2020-10-02,Premium,4908.13
3466,Jacob Hartman,dunlapmark@example.net,ZM,2024-10-14,Premium,2744.21
3467,Lauren Green,russellsamantha@example.com,AU,2022-09-15,Basic,2444.62
3468,Jason Steele,melissa03@example.com,SM,2023-04-06,Basic,4368.54
3469,Chelsea Mcgee,chess@example.org,FM,2023-10-08,Basic,1127.99
3470,Tanya Rivera,nancy14@example.org,UG,2022-07-09,Basic,3828.34
3471,Louis Hughes,kelly17@example.net,MC,2025-09-22,Standard,1828.29
3472,Bianca Cooper,coffeydaniel@example.net,VC,2025-10-24,Standard,2567.47
3473,Jillian Nelson,ycarpenter@example.com,MC,2025-03-08,Standard,1458.01
3474,Cynthia Craig,jdawson@example.org,DK,2024-07-04,Premium,1926.79
3475,Kayla Tucker,mcdanielfrances@example.org,BF,2022-07-14,Standard,2482.51
3476,Justin Bautista,feliciadean@example.net,TD,2020-07-17,Basic,4164.84
3477,Benjamin Rodgers,gatesmorgan@example.net,KI,2022-01-10,Standard,3578.14
3478,Thomas Roberts,lawrencebell@example.org,SR,2023-05-10,Basic,4144.36
3479,Christopher Nichols,zmarquez@example.net,RW,2021-03-18,Standard,2314.69
3480,Mary Williams,robertnguyen@example.com,DZ,2023-06-11,Standard,4019.53
3481,Anne Miller,nicoledaniel@example.org,SL,2022-09-26,Basic,4063.1
3482,Toni Leonard,charles07@example.net,TR,2025-03-10,Premium,1022.93
3483,Barbara Turner MD,patrick11@example.net,SD,2020-09-21,Standard,527.81
3484,Judith Mcbride,jessicaturner@example.com,GH,2021-06-12,Standard,4499.93
3485,Meagan Stark,tara23@example.com,WS,2025-10-03,Standard,4795.46
3486,Kristin Roberson,dellis@example.com,TJ,2024-01-06,Premium,635.89
3487,Charles Allen,sarah21@example.net,ZA,2023-05-13,Standard,648.92
3488,Krista Martin,richardarmstrong@example.net,BH,2024-08-16,Premium,2532.01
3489,Jennifer Smith,uward@example.org,SY,2023-09-08,Premium,2651.37
3490,Maria Ward,ortizrichard@example.net,SM,2025-12-15,Basic,211.18
3491,Mitchell Calderon,feliciamcgee@example.org,TW,2020-10-19,Standard,4850.92
3492,Alisha Williams,tonyfrank@example.net,ZM,2024-06-29,Basic,4665.44
3493,Tamara Thornton,lwalton@example.org,DM,2023-01-27,Standard,1798.83
3494,Rebecca Mccarthy,joshuanelson@example.org,GQ,2020-03-21,Standard,3714.78
3495,Nathan Fernandez,lpeck@example.net,NE,2024-03-03,Premium,1528.43
3496,Rebecca Nunez,lisa65@example.com,CR,2022-01-31,Premium,207.98
3497,Michael Davis,waynegriffin@example.net,IR,2022-07-24,Premium,4191.24
3498,April Calhoun,leematthew@example.org,TW,2022-12-28,Basic,3258.89
3499,William Sanders,brianmartinez@example.net,MW,2020-11-22,Standard,2935.65
3500,Haley Benton,stephanie33@example.org,VA,2023-12-24,Basic,3265.65
3501,Yvonne Murray,kimberly06@example.org,LT,2025-06-17,Standard,2482.13
3502,Bridget Hernandez,eross@example.com,CM,2020-07-08,Basic,3514.63
3503,Christina Wolf,brownlauren@example.org,MZ,2020-10-01,Basic,2281.76
3504,Lindsay Clark,travishall@example.com,CO,2024-05-03,Standard,2879.53
3505,Melissa Moore,stevenwoodard@example.org,SB,2020-11-23,Standard,941.51
3506,Paul Clark,halljerome@example.com,ES,2024-01-17,Standard,1211.23
3507,Adriana Schwartz,douglas34@example.org,GA,2024-03-11,Standard,4856.55
